id,n1_id,n2_id,length,voltage
729,637,779,70444.6850044,275000
730,637,409,23218.0655886,275000
731,637,684,8617.74297038,275000
732,829,830,9912.75367507,275000
733,783,589,35926.639976,275000
734,622,816,30749.0649227,275000
735,622,831,4693.8606027,275000
736,589,798,1915.74725085,275000
737,832,831,6053.92584588,275000
738,767,833,838.135520747,275000
739,641,768,37684.5595737,275000
740,218,690,17372.1855409,275000
741,834,817,47670.1888129,275000
742,811,835,11863.1913885,275000
743,464,836,18874.5437902,275000
744,708,837,23983.3584386,500000
745,708,714,34589.2747865,500000
746,838,829,8781.32214318,500000
747,839,625,11538.1008494,500000
748,704,840,62648.0606567,500000
749,704,841,19086.4089125,500000
750,715,733,79525.6468305,500000
751,715,751,40092.9566456,500000
752,842,843,39876.1144592,500000
753,842,642,26096.4823325,500000
754,581,844,19725.0341147,500000
755,581,642,30519.3976347,500000
756,581,845,137550.240529,500000
757,581,846,168702.988143,500000
758,847,622,45764.0099588,500000
759,847,848,20039.8855379,500000
760,770,794,80108.9815008,500000
761,770,848,6365.88393851,500000
762,849,765,46069.4073243,500000
763,731,735,69225.9644656,500000
764,760,794,76395.9277432,500000
765,760,802,30471.0742717,500000
766,760,850,53699.3675387,500000
767,587,848,9034.6423158,500000
768,587,762,81530.3261273,500000
769,587,794,13326.4946952,500000
770,528,737,55743.8947296,500000
771,528,742,52464.6862849,500000
772,528,514,46582.5489862,500000
773,851,542,82590.6643686,500000
774,851,852,42795.5125014,500000
775,853,840,50091.873849,500000
776,854,852,91284.6049127,500000
777,854,826,102300.948468,500000
778,854,855,59341.6078062,500000
779,854,655,14396.5894251,500000
780,856,805,29556.2046383,500000
781,625,800,27169.2969938,500000
782,83,798,7246.60022985,500000
783,857,858,68777.147181,500000
784,857,859,15157.9787785,500000
785,857,860,61087.043212,500000
786,805,807,79415.5896582,500000
787,737,709,73848.5064372,500000
788,843,798,34755.248258,500000
789,807,861,66805.6670168,500000
790,807,409,43609.096344,500000
791,808,655,31245.4989016,500000
792,808,584,19519.9890228,500000
793,808,622,24766.8556062,500000
794,542,514,70601.4805406,500000
795,542,709,58001.1842019,500000
796,542,862,40968.1569931,500000
797,742,748,77265.4572092,500000
798,863,719,46239.5699083,500000
799,864,399,26404.7137341,500000
800,864,865,30076.1646015,500000
801,866,867,67752.0364296,500000
802,866,868,2502.75356626,500000
803,868,845,6991.54476639,500000
804,869,508,3519.1863157,500000
805,870,871,41971.5855478,500000
806,820,845,44432.0061994,500000
807,806,409,39961.9451301,500000
808,733,756,61320.0762657,500000
809,748,714,64173.9684776,500000
810,748,514,24216.1340503,500000
811,845,846,79709.8199215,500000
812,850,762,43350.1716279,500000
813,850,872,69818.985318,500000
814,789,787,77226.1616869,500000
815,871,873,48114.6232562,500000
816,871,622,49036.4956527,500000
817,818,861,9375.45601846,500000
818,818,409,45831.0446648,500000
819,818,637,22682.9020702,500000
820,818,798,56710.8904783,500000
821,818,800,59114.4424217,500000
822,873,874,50984.6155295,500000
823,723,875,29676.3245452,500000
824,876,826,26099.0829974,500000
825,876,811,75809.6163086,500000
826,829,830,13115.4581059,500000
827,829,865,33091.0145741,500000
828,709,508,62574.7567059,500000
829,877,872,44414.2457423,500000
830,852,811,40050.2394853,500000
831,508,811,42644.0869901,500000
832,867,878,113406.59802,500000
833,861,865,80022.5283057,500000
834,865,800,79943.1597749,500000
835,858,860,12837.3846546,500000
